Date,w,c,r_ind,R_ind,sigma_hat_risky,sigma_hat_index,kappa,kappa_lev,error,ma_long,ma_short
2007-12-27,0.9565854939596922,0.04341450604030783,-0.01112559010590535,1.2274024027086716,0.009877958514839072,0.011673129086753851,0.0,0.0,0.0,0.0,0.0
2007-12-28,0.9588733979004082,0.04112660209959185,-0.0034179094185144416,1.2232072524761464,0.009854389376033244,0.011643816820058333,0.0,0.0,0.0,0.0,0.0
2007-12-31,0.9605886947749013,0.039411305225098725,-0.005583597089639166,1.216377356021195,0.00983679266332083,0.011619195249486724,0.0,0.0,0.0,0.0,0.0
2008-01-02,0.9589926432481052,0.04100735675189482,-0.01197474257849186,1.2018115503045346,0.009853164038074961,0.011621175535727094,0.0,0.0,0.0,0.0,0.0
2008-01-03,0.9615871921377332,0.03841280786226675,-0.0012523107341784548,1.2003065087996285,0.009826578288989142,0.011589624735733432,0.0,0.0,0.0,0.0,0.0
2008-01-04,0.9483429832647471,0.051657016735252914,-0.023384181897158345,1.172238323065515,0.00996381266269441,0.011686850277035898,0.0,0.0,0.0,0.0,0.0
2008-01-07,0.9504297274722734,0.04957027252772661,0.004236968743019343,1.1772050601997128,0.009941936317965534,0.01165897235567521,0.0,0.0,0.0,0.0,0.0
2008-01-08,0.9440996776305045,0.05590032236949549,-0.0175512933261161,1.1565435888831597,0.010008595542523648,0.011699397564823551,0.0,0.0,0.0,0.0,0.0
2008-01-09,0.9421786979585735,0.05782130204142655,0.012485267307493421,1.1709833447431335,0.010029001765486899,0.011703852970957267,0.0,0.0,0.0,0.0,0.0
2008-01-10,0.9435000626993582,0.056499937300641845,0.006619923355943561,1.1787351647364195,0.01001495622395268,0.011681998812319105,0.0,0.0,0.0,0.0,0.0
2008-01-11,0.9423068143299878,0.05769318567001225,-0.011418287705313569,1.1652760274970888,0.010027638218820821,0.011680568279141273,0.0,0.0,0.0,0.0,0.0
2008-01-14,0.9422220777672445,0.05777792223275546,0.009609558965142696,1.1764738161939892,0.010028540031265196,0.01167020895048352,0.0,0.0,0.0,0.0,0.0
2008-01-15,0.9293193283204209,0.07068067167957914,-0.02332424423053354,1.1490334535742526,0.010167777143200354,0.011765678903246764,0.0,0.0,0.0,0.0,0.0
2008-01-16,0.9308732188303347,0.06912678116966531,-0.0059075710076519775,1.1422454568570952,0.010150804249265784,0.011741516201804714,0.0,0.0,0.0,0.0,0.0
2008-01-17,0.9143095920647786,0.08569040793522142,-0.02615075509539578,1.1123748756559968,0.01033469615460538,0.011868389397769762,0.0,0.0,0.0,0.0,0.0
2008-01-18,0.9161591128356458,0.08384088716435423,-0.0048524379697429,1.1069771455727757,0.010313832709674528,0.011841244270609251,0.0,0.0,0.0,0.0,0.0
2008-01-22,0.9153285797280721,0.08467142027192787,-0.010892481377776889,1.0949194176289996,0.010323191075316193,0.01183624663081227,0.0,0.0,0.0,0.0,0.0
2008-01-23,0.9068430038105216,0.09315699618947837,0.01988976636814768,1.1166971090375886,0.010419787973801256,0.011895313940264465,0.0,0.0,0.0,0.0,0.0
2008-01-24,0.9076161519702992,0.09238384802970079,0.007855678583504647,1.1254695226013167,0.01041091193090611,0.011876900554637927,0.0,0.0,0.0,0.0,0.0
2008-01-25,0.9050416125071257,0.09495838749287433,-0.01348182719868792,1.110296136980216,0.010440527479233762,0.01188629670401856,0.0,0.0,0.0,0.0,0.0
2008-01-28,0.9005302960346628,0.09946970396533716,0.01590744516211829,1.1279581118929407,0.010492830576426236,0.01191206123319828,0.0,0.0,0.0,0.0,0.0
2008-01-29,0.9023731657741829,0.09762683422581708,0.004792903616167086,1.1333643064063175,0.010471401614789709,0.011884643637725265,0.0,0.0,0.0,0.0,0.0
2008-01-30,0.9042924464439004,0.09570755355609961,-0.004494078087333188,1.1282708787119313,0.010449176991789542,0.01185667155155739,0.0,0.0,0.0,0.0,0.0
2008-01-31,0.9020824518896244,0.09791754811037556,0.01301336777517011,1.1429534826066239,0.010474776230750623,0.011863325095957077,0.0,0.0,0.0,0.0,0.0
2008-02-01,0.8990103898519939,0.10098961014800611,0.014175402572776476,1.1591553083445296,0.010510570213528131,0.01187723752518584,0.0,0.0,0.0,0.0,0.0
2008-02-04,0.8992346594421257,0.10076534055787434,-0.009001469893990964,1.1487212067340065,0.010507948871869325,0.011863362381695502,0.0,0.0,0.0,0.0,0.0
2008-02-05,0.8807888992491644,0.11921110075083563,-0.027886482158903516,1.1166874132968645,0.010728009666431596,0.01200973018154079,0.0,0.0,0.0,0.0,0.0
2008-02-06,0.8819672354840484,0.11803276451595157,-0.006759902469987674,1.1091387152935148,0.010713676704832172,0.011987202487215047,0.0,0.0,0.0,0.0,0.0
2008-02-07,0.8831971389652788,0.11680286103472115,0.006642476199482679,1.1165061428117768,0.010698757285718691,0.011964395499182845,0.0,0.0,0.0,0.0,0.0
2008-02-08,0.8852021446497498,0.11479785535025022,-0.003945405854684459,1.112101072939136,0.010674524324576095,0.011935109027798043,0.0,0.0,0.0,0.0,0.0
2008-02-11,0.8868875394894528,0.11311246051054724,0.005252242034936645,1.117942096941525,0.010654239015095615,0.011908680805093132,0.0,0.0,0.0,0.0,0.0
2008-02-12,0.8880349235228866,0.1119650764771134,0.006883568394033037,1.1256375278263908,0.01064047322344655,0.0118869087464919,0.0,0.0,0.0,0.0,0.0
2008-02-13,0.8871505512049707,0.11284944879502934,0.01104339356321654,1.138068386055704,0.010651080374572772,0.011882444412447346,0.0,0.0,0.0,0.0,0.0
2008-02-14,0.8864306575328958,0.11356934246710415,-0.010748314424468976,1.1258360692058293,0.010659730397332314,0.011876517810108532,0.0,0.0,0.0,0.0,0.0
2008-02-15,0.8888664977287679,0.11113350227123209,0.000468031620896293,1.1263629960861632,0.01063051858673384,0.011843945290976494,0.0,0.0,0.0,0.0,0.0
2008-02-19,0.8913147054039448,0.10868529459605525,7.45750128593308e-05,1.1264469946210804,0.010601319340903652,0.011811412806520453,0.0,0.0,0.0,0.0,0.0
2008-02-20,0.8924518153129124,0.1075481846870876,0.006925689121706125,1.1342484163179063,0.010587811759806463,0.011790133277990255,0.0,0.0,0.0,0.0,0.0
2008-02-21,0.8920051867368064,0.1079948132631936,-0.010266573846323016,1.1226035711917035,0.010593113095898084,0.011782312201835609,0.0,0.0,0.0,0.0,0.0
2008-02-22,0.8929208709218291,0.10707912907817085,0.007487131348877536,1.1310086515819349,0.010582249931593214,0.011763027332830342,0.0,0.0,0.0,0.0,0.0
2008-02-25,0.8920695253644532,0.10793047463554684,0.01097997055964634,1.1434270932790098,0.010592349090022176,0.011758873590887595,0.0,0.0,0.0,0.0,0.0
2008-02-26,0.8933439709395798,0.10665602906042015,0.006557134366132908,1.150924698367517,0.01057723803216864,0.011736626890250063,0.0,0.0,0.0,0.0,0.0
2008-02-27,0.8957539369462608,0.10424606305373918,-0.0013448009808664698,1.149376933704249,0.010548780681270468,0.01170481176713701,0.0,0.0,0.0,0.0,0.0
2008-02-28,0.8965517020280203,0.10344829797197974,-0.0077587500047385655,1.1404592054144247,0.010539394218823717,0.01168679831781816,0.0,0.0,0.0,0.0,0.0
2008-02-29,0.8853057135543674,0.11469428644563262,-0.02247208408134765,1.114830710259005,0.010673275548278049,0.011772953744841372,0.0,0.0,0.0,0.0,0.0
2008-03-03,0.8877412274179782,0.11225877258202177,-0.00032093425791174365,1.1144729228923107,0.010643993467233355,0.01174063907515506,0.0,0.0,0.0,0.0,0.0
2008-03-04,0.8898199542820575,0.11018004571794249,-0.0036427363865785298,1.1104131918242344,0.010619127813170478,0.011711497540559954,0.0,0.0,0.0,0.0,0.0
2008-03-05,0.890942326216018,0.10905767378398201,0.0069593140688264474,1.1181409059723073,0.010605750279440251,0.011690697202485818,0.0,0.0,0.0,0.0,0.0
2008-03-06,0.8815638076643955,0.11843619233560454,-0.02090513045959299,1.0947660244607487,0.010718579577654219,0.011760960354909615,0.0,0.0,0.0,0.0,0.0
