Date,P10,P50,P90
2000-07-21,0.1255299875805703,0.14832332623806677,0.17283773286687137
2000-07-24,0.12572153651259355,0.14828865630614727,0.1726440164334576
2000-07-25,0.12621394088142826,0.1482543455595336,0.17257299691158778
2000-07-26,0.12642037295954603,0.14833824831410855,0.17217060551138857
2000-07-27,0.12677877307964935,0.14841437050466721,0.17179848868643222
2000-07-28,0.1272321673013517,0.1485047476816035,0.17142492361183445
2000-07-31,0.12731120380498204,0.14851328070532943,0.1711983733892308
2000-08-01,0.1272892604981073,0.14867982378368164,0.1711035962269037
2000-08-02,0.12778910786629627,0.14875157687705526,0.17064765521362005
2000-08-03,0.12793917443835529,0.14891676247602087,0.17052888085643125
2000-08-04,0.12817031064206322,0.14879120859273598,0.17033443271102242
2000-08-07,0.12848014792471382,0.14876934023152494,0.17017929215554306
2000-08-08,0.12880248368276748,0.14868261602054963,0.17013096609321443
2000-08-09,0.12891872403305532,0.1487726664566772,0.1697113943802569
2000-08-10,0.128948157889664,0.14881893268945,0.16941802421030155
2000-08-11,0.12927875994082028,0.14882443958369648,0.16917644891697556
2000-08-14,0.12957286454378655,0.148900204952427,0.1691528378696054
2000-08-15,0.12974900722562457,0.14889359267074123,0.16911677252780472
2000-08-16,0.12995256473118527,0.1489392718431634,0.16893462135984103
2000-08-17,0.13003982782422546,0.148908767518555,0.16868385270987155
2000-08-18,0.13040770214650282,0.1490136580616679,0.1686502015926876
2000-08-21,0.13040341579979528,0.149054194288535,0.16851620965037103
2000-08-22,0.13072945763658725,0.14900961399781407,0.16826208427122655
2000-08-23,0.13086645058154772,0.14901495764331224,0.16805975659359504
2000-08-24,0.13107964966554803,0.14901866819849813,0.16795569737056817
2000-08-25,0.1312421207022281,0.14915878265851928,0.16776324689400157
2000-08-28,0.13131152830340914,0.14908406369920302,0.16792913052340652
2000-08-29,0.13159102598821176,0.14908227649211672,0.167829747480468
2000-08-30,0.1318587055880821,0.1490516901080441,0.16766451696865042
2000-08-31,0.131938981999995,0.1491524527420669,0.167420615857808
2000-09-01,0.1320728103643745,0.14913257075361458,0.16726708538215232
2000-09-05,0.13221918497107335,0.14915193190552595,0.16714727445920408
2000-09-06,0.13230951432574392,0.1491607621775591,0.16711918125269623
2000-09-07,0.13236167768145826,0.14913619047426874,0.16693340960403258
2000-09-08,0.13252016446316972,0.1492139798816361,0.16671790511981124
2000-09-11,0.13242376189358,0.14915162901056295,0.16665449501314106
2000-09-12,0.13263156676022841,0.1492069992379691,0.16646305070759546
2000-09-13,0.132719324873472,0.1491852892639879,0.16631748468246915
2000-09-14,0.1329411852367345,0.14925098319827013,0.16623048866433493
2000-09-15,0.13312201601988888,0.14924989564709018,0.1662122647917607
2000-09-18,0.133323835738368,0.14925589957121532,0.16612670668986584
2000-09-19,0.13330030547759789,0.14924543474394372,0.16583319518352985
2000-09-20,0.13333998994445556,0.1492929177007613,0.16570335719130896
2000-09-21,0.1335381184420313,0.14928598191717757,0.16561715657817663
2000-09-22,0.13361975756237884,0.14919305206248257,0.165548936105763
2000-09-25,0.1337708341146254,0.14926797623323945,0.16538733813607692
2000-09-26,0.13380825583985853,0.14929499965980483,0.16536618760363103
2000-09-27,0.13405619198164864,0.1492250586410268,0.1652911515148742
2000-09-28,0.1340319926234659,0.1493142511022057,0.16524930488730188
2000-09-29,0.13426417693520565,0.149383611726291,0.1652264978738319
2000-10-02,0.1343957882350717,0.1493284650784883,0.16501666432581213
2000-10-03,0.13441043987073184,0.14927149971140535,0.16506756648570392
2000-10-04,0.1345194889685127,0.14927462236468308,0.16480911310087337
2000-10-05,0.13462161070958317,0.14932366900258787,0.16483881355996893
2000-10-06,0.13450413258595914,0.14934299756685598,0.1648510829290771
2000-10-09,0.13450250876607375,0.14937829532042085,0.1646873867522733
2000-10-10,0.13466422263747935,0.14936280664288532,0.1646104908489856
2000-10-11,0.13470274085682382,0.14932121122293285,0.16458422976588422
2000-10-12,0.13483999474253552,0.14934230561684902,0.16465996202359337
2000-10-13,0.13500328194196437,0.14945947201223844,0.16438580665591296
2000-10-16,0.13498429234553894,0.14938994523588886,0.1644694572140177
2000-10-17,0.1351228835235487,0.14946382227535016,0.16443407105070643
2000-10-18,0.13526480279421418,0.14946776282530208,0.16430542248642444
2000-10-19,0.1353044485814755,0.14953039426496392,0.16417722025159875
2000-10-20,0.135355953052442,0.14956751429053752,0.16406219411429235
2000-10-23,0.13566348715732762,0.14949545036606846,0.1640362863125847
2000-10-24,0.1356534352657402,0.14945460821173023,0.1640527217701855
2000-10-25,0.13570890240656344,0.1494587261130692,0.16388971220065174
2000-10-26,0.13580121051947408,0.14946348247916752,0.16378146842791558
2000-10-27,0.13589738223534736,0.14946342055281944,0.1637636240975986
2000-10-30,0.1360540918187829,0.14951324307112532,0.163751590086376
2000-10-31,0.13605828307568305,0.14948743188632285,0.1635986432977815
2000-11-01,0.13615154620277922,0.14954191079998305,0.163565204490497
2000-11-02,0.13611749013438917,0.14958548598588084,0.16363068730534755
2000-11-03,0.13621583259163447,0.1494786576388457,0.16347301171649042
2000-11-06,0.13631393742331016,0.14953850165385438,0.16336045261095486
2000-11-07,0.13638465230684718,0.1495038591629957,0.1633944429292789
2000-11-08,0.1365021658844927,0.1494886851911182,0.16340716475838674
2000-11-09,0.13657665559710905,0.14956331472918483,0.16330604483522218
2000-11-10,0.1367250448944541,0.14958318565035972,0.16316540409808028
2000-11-13,0.13673908759128217,0.1495429963238402,0.16301241060178318
2000-11-14,0.13670605020055818,0.1495650798820727,0.16310242539045888
2000-11-15,0.1367699561856933,0.14955283853707374,0.16299401480733178
2000-11-16,0.1368772976489873,0.14954301265489373,0.16289100265331646
2000-11-17,0.13693592555503367,0.14953403634524726,0.16285926750734508
2000-11-20,0.1371149451675242,0.14961174669849486,0.16280589404578832
2000-11-21,0.13712426957558158,0.14958587927175754,0.1627358390243626
2000-11-22,0.13712849196535082,0.14968352058490564,0.16279765789505976
2000-11-24,0.13716137677069437,0.14971502010009152,0.16264636689065012
2000-11-27,0.13727466054529283,0.14968281816620094,0.16256038292459218
2000-11-28,0.1373781511226867,0.14963386562292025,0.16249838985625462
2000-11-29,0.13733844664651065,0.1496935031532369,0.16239132781664367
2000-11-30,0.1373524936762686,0.14968666154109034,0.1622676556987477
2000-12-01,0.13736173202743726,0.14967685630384714,0.16215261450640422
2000-12-04,0.13743154354831882,0.14967114726640235,0.16222713005114095
2000-12-05,0.13749586450186013,0.1495842298646697,0.16209846769923433
2000-12-06,0.1375437047893997,0.1495895544248111,0.16203093016729522
2000-12-07,0.1376113978483082,0.14961723524532453,0.16202395696693328
2000-12-08,0.13758281698911196,0.14960688200152303,0.16200937091537584
2000-12-11,0.13776448179813106,0.14959051361091294,0.16200296144605847
2000-12-12,0.13786627666742649,0.14966556256411379,0.1620044857304322
2000-12-13,0.13792241941307457,0.14971557235295652,0.1619296445218755
2000-12-14,0.1378963088591761,0.1496897843527515,0.16182329505841306
2000-12-15,0.13800637675876043,0.14966027502803425,0.1618526736553476
2000-12-18,0.13798619578605298,0.1496320240048149,0.1618016814672825
2000-12-19,0.13797027699505704,0.14955021869427587,0.16178770581120816
2000-12-20,0.13800509779444484,0.14961438058644694,0.16170323258145586
2000-12-21,0.13800607393648182,0.14967178423828797,0.16162240140552106
2000-12-22,0.13806614508961085,0.14955162042312303,0.1615941767114529
2000-12-26,0.13821824385032758,0.1495615900798294,0.161588385908227
2000-12-27,0.13829310304396217,0.14955728864699233,0.1615777569859705
2000-12-28,0.13826146087475366,0.14961727178807305,0.1615558378116149
2000-12-29,0.13830155059232233,0.14963094628369208,0.16140024204381517
2001-01-02,0.1383832228925907,0.1497398322635467,0.16150069104433948
2001-01-03,0.13839264994848235,0.14971685343213925,0.1614197216680044
2001-01-04,0.138436743883549,0.14969923899435345,0.1615014131907694
2001-01-05,0.13846459886775106,0.1496753360207974,0.16141199183127802
2001-01-08,0.13847627012607638,0.14960996497912588,0.16149928309482697
2001-01-09,0.13849838089192162,0.14956634536138755,0.16143019068081013
2001-01-10,0.13849365762596993,0.14970536360015518,0.16139544403046596
2001-01-11,0.13852017989810936,0.14970048527577473,0.1613861345534278
2001-01-12,0.13852450825395454,0.1496884218211249,0.16134743112593777
2001-01-16,0.1385802835507452,0.14969865688879677,0.16130351051448974
2001-01-17,0.13860079285697396,0.14969797264146673,0.16128058627961323
2001-01-18,0.13868642815966853,0.1497210062534897,0.1612811637745803
2001-01-19,0.13873640247427585,0.14969947010981297,0.16119564956555946
2001-01-22,0.138668644970271,0.1498124286529247,0.16117424369434735
2001-01-23,0.13877109443357574,0.1497758807501735,0.16108351427425108
2001-01-24,0.1387285252136902,0.14978331910427145,0.16116136483989776
2001-01-25,0.13878180921493366,0.1497938755972621,0.16117775502546625
2001-01-26,0.138778151078354,0.1497660448956889,0.16105361752566505
2001-01-29,0.1388742736193181,0.14975392383062064,0.16098821324856255
2001-01-30,0.13890381235245014,0.1497429020191719,0.16096360121593423
2001-01-31,0.13895096080782385,0.14979394978902622,0.16078520355872225
2001-02-01,0.13894568192951054,0.14973592567578367,0.16081567845534459
2001-02-02,0.13889860117508981,0.1497834773900124,0.16076236396773266
2001-02-05,0.13898370713101135,0.1498017910335714,0.16088865720305404
2001-02-06,0.13908204426560586,0.14980177597678543,0.1607591017806084
2001-02-07,0.13902841459648424,0.14980212915065538,0.16076375805593757
2001-02-08,0.13897457554636072,0.1497689559813585,0.16075569495980058
2001-02-09,0.13898472264258155,0.14981343872049707,0.16068703602685724
2001-02-12,0.13907324585133013,0.14977128856859645,0.16071233548682026
2001-02-13,0.13904205706540662,0.1497639272472029,0.16068303439489418
2001-02-14,0.13905155935128014,0.14974164690982106,0.16072078504202364
2001-02-15,0.1391086589452556,0.14967925427678178,0.1606649300252839
2001-02-16,0.13919401261702607,0.14973777879859634,0.1606105855863709
2001-02-20,0.13930030424680284,0.1497523206533955,0.16073002399643838
2001-02-21,0.1393146228707465,0.14974780299017548,0.1606958792400895
2001-02-22,0.13927299796518294,0.14978810405189527,0.16062197109459111
2001-02-23,0.1394420180110843,0.14976628664529273,0.16052439265697113
2001-02-26,0.13952823138549825,0.14973813238845982,0.16048783301429248
2001-02-27,0.13947917251054795,0.14969098844379475,0.16046244109742397
2001-02-28,0.1394517148860443,0.1497201636126817,0.1604449895846289
2001-03-01,0.13956703349344002,0.14969244561757636,0.16057109101491565
2001-03-02,0.13955424385594034,0.14971868868902866,0.16048320407991595
2001-03-05,0.1395783619257612,0.14977466409279971,0.1604214120096459
2001-03-06,0.13957844113574452,0.14975259671599828,0.16036806144627339
2001-03-07,0.13961566639805056,0.14976517079376123,0.16036398482538775
2001-03-08,0.13965521745956713,0.14971926704260957,0.160379879417945
2001-03-09,0.13966930859552962,0.14971548210750363,0.1603044684086836
2001-03-12,0.13968654306739817,0.14973676592680013,0.16024349580792024
2001-03-13,0.13973035997677002,0.1497357118356783,0.16020637435156637
2001-03-14,0.13971125056266212,0.14972805898113822,0.16017873890750184
2001-03-15,0.13975838534907975,0.14973395097443826,0.1600767825731995
2001-03-16,0.13971473776087803,0.149724831979085,0.1600543019519928
2001-03-19,0.1397041046968423,0.14970973790673675,0.15996944234784782
2001-03-20,0.13973053760432647,0.14971791014255764,0.1599519486492544
2001-03-21,0.1397287151128315,0.14968360590572208,0.15994784414823285
2001-03-22,0.1398130734652954,0.14971662458721763,0.16000809326551516
2001-03-23,0.13991266858152282,0.14965113108575567,0.159963810984783
2001-03-26,0.1399656327316054,0.14968857068037467,0.15994330324716857
2001-03-27,0.13999845438514888,0.14973887364279814,0.15988194088405136
2001-03-28,0.1400378589681376,0.1497481750392946,0.159842810922505
2001-03-29,0.14005823294409545,0.1497452210785557,0.15980313180267483
2001-03-30,0.13993442899323824,0.1497374669051673,0.1597603678178159
2001-04-02,0.13998055241518123,0.14973305886022614,0.15971817074355002
2001-04-03,0.13995899246733742,0.14978106135937444,0.159791982693766
2001-04-04,0.1400219205323408,0.14974707274523055,0.1597731996913293
2001-04-05,0.1400058925118866,0.14972644111016273,0.15981025233903143
2001-04-06,0.14010537712700044,0.14973626664049505,0.15979750369724294
2001-04-09,0.1400758696634203,0.14978618326154952,0.1597318600044699
2001-04-10,0.1400821266801241,0.14986676786488873,0.15977529710014174
2001-04-11,0.14003485317070144,0.1498094776605519,0.15980090641988112
2001-04-12,0.13999504310607797,0.14979784257491935,0.15975905078622984
2001-04-16,0.13997416507976368,0.149852043341972,0.15974736500198608
2001-04-17,0.1400109937720297,0.14988913296907308,0.15973004761310666
2001-04-18,0.14003710236726055,0.1498986971655298,0.1597628453876866
2001-04-19,0.14005590329007378,0.1498584429034524,0.15968396262281678
2001-04-20,0.14002158013454208,0.1498706055719658,0.15959247243132063
2001-04-23,0.14003721160875424,0.1498405373430222,0.15953723689138488
2001-04-24,0.1400548904096915,0.1498281654106419,0.15953135703838428
2001-04-25,0.14013270718911736,0.1498349675024095,0.1595740172277163
2001-04-26,0.14016934563615577,0.14987675825309205,0.159527048581784
2001-04-27,0.14016683190986698,0.1498663714563075,0.15953826439091665
2001-04-30,0.1401778052794431,0.14986500463545266,0.15954940391971076
2001-05-01,0.14025714613688275,0.14990231616511518,0.15947483223652423
2001-05-02,0.14030983887776877,0.14989968799966616,0.1595238544930941
2001-05-03,0.14027552602678342,0.14992710087805394,0.1594765948250828
2001-05-04,0.14030112715792334,0.14983199025199745,0.1594569798679145
2001-05-07,0.14027689749669328,0.1498155283371717,0.15949938871346236
2001-05-08,0.14028196401814685,0.14978849871025413,0.15938570497445714
2001-05-09,0.14032145699638282,0.14978939342284747,0.15937692131254969
2001-05-10,0.14032661432852098,0.14980282613237156,0.15931460354985735
2001-05-11,0.14037472017355687,0.14977963908198277,0.15935759971886815
2001-05-14,0.1403889526803074,0.14982446985264358,0.1593522760885822
2001-05-15,0.14041483803934343,0.14982702014136673,0.15934139451956325
2001-05-16,0.14036984801265617,0.1497974227994136,0.15936320942995078
2001-05-17,0.14042763367994818,0.1498071654846731,0.15934641170474387
2001-05-18,0.14048204544687448,0.1497761489778494,0.15935893015269534
2001-05-21,0.1404729836773525,0.14979914763107893,0.15923869420544617
2001-05-22,0.14042125176097975,0.14977862126969257,0.15930022287081677
2001-05-23,0.14047159007819032,0.1497734317540455,0.15923127443812685
2001-05-24,0.1405671843806688,0.14979886871763667,0.15920973540107822
2001-05-25,0.1405965792199781,0.1497628145482006,0.1591501007660709
2001-05-29,0.14064068809996194,0.14983065317789027,0.15909522656902395
2001-05-30,0.14059119893467567,0.14983554582225495,0.15909307016971053
2001-05-31,0.14057047000541764,0.14985178199642768,0.15908400628839292
2001-06-01,0.140539939378099,0.14985168782823702,0.1591127483475513
2001-06-04,0.1405458316354295,0.14979352627396925,0.15910871778609056
2001-06-05,0.14061160833907857,0.14981111679263615,0.15913889020620592
2001-06-06,0.14066102233730168,0.1498803846080488,0.15902837573177328
2001-06-07,0.14064970186084835,0.1498583970910557,0.15903546008527475
2001-06-08,0.1406990937001275,0.14985565296216286,0.15908296730401583
2001-06-11,0.14069114020319534,0.14981703825880327,0.1590781162889097
2001-06-12,0.1406765766687986,0.1498579227583124,0.15903066768370588
2001-06-13,0.14069426511932165,0.149857787067471,0.1590513134993776
2001-06-14,0.14079458425696217,0.14983907299927174,0.1590376070495397
2001-06-15,0.14084185953906522,0.14983370155541953,0.15905676042596298
2001-06-18,0.1408400064342648,0.14982053119904049,0.15903292287325946
2001-06-19,0.14087225996871794,0.14981027171485828,0.15904472743726908
2001-06-20,0.14081662505011466,0.14983320306770964,0.15909606753405406
2001-06-21,0.14085335659225656,0.14980935183069524,0.1590683805194293
2001-06-22,0.14087861752907407,0.14978710654054805,0.15908184326558797
2001-06-25,0.1408320378078441,0.14979070223750346,0.15903357627037304
2001-06-26,0.14086412316678837,0.14977226900048424,0.15896537462640173
2001-06-27,0.14088373386382233,0.14979070243369214,0.15894996783842907
2001-06-28,0.1408301668419136,0.14976922810307403,0.15893654309503708
2001-06-29,0.14084103570874124,0.1497675655202131,0.15884651878080616
2001-07-02,0.1408635575970711,0.14974354064566292,0.15886558832203643
2001-07-03,0.14087770239412817,0.14976432795579486,0.15882917711847508
2001-07-05,0.1408795336744415,0.14977054456424893,0.15886340545016311
2001-07-06,0.14091875825076028,0.14976127964945435,0.15888411524923568
2001-07-09,0.14094319707473896,0.14979294120735792,0.15879667492869953
2001-07-10,0.1409151181045805,0.14975695967095976,0.15871228717873082
2001-07-11,0.14091596724933822,0.14974020933454274,0.15877592797021228
2001-07-12,0.14096108926926976,0.14977328628885417,0.15874455688705627
2001-07-13,0.14097798123247784,0.14976132571690737,0.15877365489952952
2001-07-16,0.14097428175221013,0.1497740582740148,0.15871870864141302
2001-07-17,0.14095323179100072,0.14977442479631253,0.15875234062264465
2001-07-18,0.14099771706031689,0.14979149057837854,0.15871659957716805
2001-07-19,0.14104086275860384,0.14980678779218803,0.15873930364714012
2001-07-20,0.141020249028817,0.1497930071082867,0.15864748574206503
2001-07-23,0.14107215918816113,0.1498211383256252,0.1586322299537064
2001-07-24,0.1410853534897247,0.14978690808190825,0.1586158701150902
2001-07-25,0.14103930515779575,0.1497804301086042,0.1585739968898348
2001-07-26,0.141127174990097,0.1497658585899786,0.1585819177162691
2001-07-27,0.1411989068608867,0.1497260015970857,0.15851704182822907
2001-07-30,0.1411300302876546,0.14973555516839218,0.15858253877936665
2001-07-31,0.14113522793340416,0.1497727306216024,0.15862037905755727
2001-08-01,0.1411340436575816,0.1497955487531285,0.1586517314724721
2001-08-02,0.14115356398414883,0.14980013721997057,0.15857642362640517
2001-08-03,0.14109239973598617,0.14979686442284282,0.15856127413592175
2001-08-06,0.1410326045172675,0.1497947587580711,0.15851184573873803
2001-08-07,0.14111579289712878,0.14977357384824588,0.15850897682405296
2001-08-08,0.1411919501525282,0.14974362977556355,0.15844925594357914
2001-08-09,0.1412612429772581,0.14974718619731386,0.15845512440826728
2001-08-10,0.14125901963540735,0.149723257812309,0.15845008277471137
2001-08-13,0.14120092509899512,0.14970671654983678,0.15841650504140617
2001-08-14,0.14126454072035266,0.1497292576963656,0.15839793752657783
2001-08-15,0.14133965525985914,0.14973023967973892,0.1583267997976172
2001-08-16,0.1413263148522458,0.14972512433952553,0.15837691937891343
2001-08-17,0.14131604462899086,0.1497218957775701,0.15836985753051566
2001-08-20,0.14126845340858457,0.14969532870406474,0.15832890987966805
2001-08-21,0.14127717498852896,0.14971597285789068,0.1583038474805014
2001-08-22,0.14130323333016398,0.14978006568207688,0.15835710912421863
2001-08-23,0.14137729498415122,0.14971274297366963,0.15831775024160644
2001-08-24,0.14134914083733488,0.1496805867642486,0.15827359797719462
2001-08-27,0.14138851339541844,0.14967285158738824,0.15830789013665594
2001-08-28,0.1413601128208255,0.1496900894866317,0.15826374866316717
2001-08-29,0.1414006636425207,0.14970427343581943,0.1582578955953746
2001-08-30,0.14138363743076346,0.14969797457763329,0.15820089460070724
2001-08-31,0.1413595767719531,0.14972480011094447,0.15829889401451672
2001-09-04,0.14137736793384054,0.14972381476533148,0.15822640701037682
2001-09-05,0.141346950752047,0.14970560977402303,0.15814831695852422
2001-09-06,0.1414578906579142,0.14972382871527912,0.15816263474981576
2001-09-07,0.14138179599246073,0.1497462519842384,0.15821068084140438
2001-09-10,0.14134342041083814,0.14974743116309183,0.15821661132458728
2001-09-17,0.14131012880790836,0.1497042575923217,0.15824250620213162
2001-09-18,0.1412937725891511,0.14967226701765934,0.158269713868767
2001-09-19,0.14135937558431633,0.1496652615914076,0.15828662113743075
2001-09-20,0.1413526712706815,0.14968313335662878,0.15825752915953673
2001-09-21,0.14135844226437433,0.14970620149765215,0.15828057660761236
2001-09-24,0.14135510267737875,0.1496947872949584,0.15823733316636435
2001-09-25,0.1413998695038374,0.14968840907193526,0.1582376566051703
2001-09-26,0.14138752644521588,0.14967657852039823,0.1582005443057423
2001-09-27,0.14138874373163945,0.14964794957084282,0.15823986198361065
2001-09-28,0.141376488217803,0.1496585846096377,0.15820191285670146
2001-10-01,0.14136052675500196,0.14964963821219934,0.1581775855139629
2001-10-02,0.14137742022143882,0.14966652054170937,0.15817971149858528
2001-10-03,0.14141105056958028,0.149702928826702,0.15816717697629012
2001-10-04,0.1414234541589461,0.14973214425280662,0.1581020446092353
2001-10-05,0.1414275877297044,0.14970211956901097,0.15816349993470893
2001-10-08,0.14134769475265965,0.1496572613340223,0.15818196946496055
2001-10-09,0.14139417028449494,0.14968158348399063,0.15809592184234011
2001-10-10,0.1413704339537451,0.14967499636055065,0.15808016522979104
2001-10-11,0.14143499191844106,0.1496699721644294,0.15806555271082695
2001-10-12,0.14140839403751793,0.1497188434261238,0.15810241961086086
2001-10-15,0.1414172834960728,0.14971638662095554,0.1581044826519671
2001-10-16,0.14146534438764666,0.14971449867481595,0.15808295054561824
2001-10-17,0.14144967927081706,0.14972464666100066,0.15806104917029257
2001-10-18,0.1414711658802335,0.14974958570558472,0.15809616101232107
2001-10-19,0.14152027041222232,0.14972799636757608,0.15801415269044802
2001-10-22,0.14155518022186156,0.14973331397806156,0.1580664475045164
2001-10-23,0.1415961903097151,0.1497201991424376,0.15808318865393117
2001-10-24,0.14164207391340808,0.14972646290352287,0.1579993946490327
2001-10-25,0.1415818358635719,0.14968289461680823,0.1580639211020197
2001-10-26,0.14162887109225122,0.14966002472926646,0.15801141800570417
2001-10-29,0.14164738430317372,0.1497076893663455,0.15794239905545907
2001-10-30,0.14168395340603013,0.14970463703440484,0.15789865788908355
2001-10-31,0.14162349295938118,0.14974078462014495,0.15798000750681573
2001-11-01,0.1416503111317102,0.1496916692403854,0.15800491016326088
2001-11-02,0.14165844469961625,0.14973820664895107,0.1579520788391861
2001-11-05,0.14164717239629449,0.1497162929475626,0.15792132678524537
2001-11-06,0.14162069580384956,0.14971220121782475,0.15798979068092056
2001-11-07,0.1416416960766776,0.14971686064376521,0.15801798916684745
2001-11-08,0.14164132139034247,0.1497139995634501,0.1579931568995822
2001-11-09,0.14163124298157495,0.14971967896913674,0.15798554504059423
2001-11-12,0.1416164275620995,0.14969060106080329,0.1579386951862611
2001-11-13,0.14160607751375448,0.14971771676870482,0.15791831524262484
2001-11-14,0.141590545445034,0.14976305247037505,0.15795140604755978
2001-11-15,0.14163674772047788,0.14975329629862183,0.1579285721044125
2001-11-16,0.14163506624425995,0.14975304524700928,0.1579346453875468
2001-11-19,0.1416621226424127,0.1498021969559151,0.15791793941209825
2001-11-20,0.1416437125597441,0.14976860230054015,0.15796806948548897
2001-11-21,0.14159915208063883,0.14978919750625735,0.15790734144089874
2001-11-23,0.14169834038819676,0.14974120314135902,0.15788194324681334
2001-11-26,0.14179937740648046,0.14972421804093308,0.15785386596708764
2001-11-27,0.14174362676658095,0.1497591240884445,0.1578725351256439
2001-11-28,0.14177341994830378,0.1497829659351646,0.15791130621371982
2001-11-29,0.14180987154652136,0.14975415346495283,0.15787463672831853
2001-11-30,0.14177574585045874,0.1497640918086423,0.15781507925153304
2001-12-03,0.14181280711965408,0.14974826430275942,0.15777555165263746
2001-12-04,0.14185984996913945,0.14974059847208143,0.15777299729700142
2001-12-05,0.1418124338715865,0.14973807202001754,0.15784607071547468
2001-12-06,0.14174434019724655,0.14970929178352765,0.15788756703639545
2001-12-07,0.14182999551255196,0.1497528920410298,0.1578754593457287
2001-12-10,0.14178592807675536,0.14973707985092052,0.1578918109933458
2001-12-11,0.14177407782389917,0.14972314881247034,0.1578621708879942
2001-12-12,0.1417671739474217,0.14972966363754348,0.15786933947043372
2001-12-13,0.14173402840917224,0.1497257050215266,0.15787723014060528
2001-12-14,0.14176223296459559,0.14972315963795907,0.15781646113747821
2001-12-17,0.14175378781693324,0.14973083356698774,0.1577701611925366
2001-12-18,0.14181914340864674,0.1497129054585482,0.15778201804949227
2001-12-19,0.14178820641521944,0.14976354355036492,0.15777807839040014
2001-12-20,0.1418262705229003,0.14974593644925827,0.15775846637500196
2001-12-21,0.14180005397251094,0.14977163788678804,0.15771339142719454
2001-12-24,0.14178931221863253,0.1497752837007777,0.15780823258621057
2001-12-26,0.14179339664962706,0.14977533565234008,0.15781870341181026
2001-12-27,0.1417168225887337,0.1497632389139495,0.15778255946800623
2001-12-28,0.1417494042607326,0.14980032497359708,0.15789363513826174
2001-12-31,0.14180215276812688,0.14973811510476184,0.15783020589020033
2002-01-02,0.14181430826170524,0.14971775874547247,0.157939743621003
2002-01-03,0.14179890727184133,0.14971410477100194,0.15789015113006274
2002-01-04,0.14184003050821462,0.14968023734765357,0.15784796975067114
2002-01-07,0.14182573332211237,0.14968669390320144,0.1578155801243293
2002-01-08,0.14178640205519843,0.14968474146539001,0.15790575786427688
2002-01-09,0.1417730777448936,0.14964007635345786,0.15788628351276277
2002-01-10,0.14179490984935672,0.14963088264317137,0.15781437719682267
2002-01-11,0.14182183115166005,0.14964650230213716,0.1577321086128341
2002-01-14,0.1418761692006461,0.14965492450341555,0.15774944319508405
2002-01-15,0.14183463278550246,0.14967605961802186,0.15774490650296288
2002-01-16,0.14185321225104702,0.1496718861947256,0.15771997253365905
2002-01-17,0.14188808306925427,0.14968684751388983,0.15772350453374748
2002-01-18,0.14186333833222597,0.14972146534398773,0.15773925222577637
2002-01-22,0.1418964662743131,0.14975072135789363,0.15777819750648864
2002-01-23,0.14195300536664573,0.14974356946055978,0.15773438859634936
2002-01-24,0.14184277998811406,0.14975244251163197,0.15782162634553518
2002-01-25,0.14190238459320464,0.14978868173278498,0.157804731678098
2002-01-28,0.1419488065629289,0.14974593497108246,0.15781059864070418
2002-01-29,0.14196939877257791,0.14977390435398902,0.15783995329609246
